Domain,Area,Element,Item,Year,Unit,Value
"SDG Indicators","Jordan","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","4.391"
"SDG Indicators","Jordan","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","4.50501"
"SDG Indicators","Jordan","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","4.7619"
"SDG Indicators","Jordan","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","4.83891"
"SDG Indicators","Jordan","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","4.91187"
"SDG Indicators","Jordan","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","5.20222"
"SDG Indicators","Kazakhstan","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","8.72481"
"SDG Indicators","Kazakhstan","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","7.99591"
"SDG Indicators","Kazakhstan","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","7.86221"
"SDG Indicators","Kazakhstan","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","7.12295"
"SDG Indicators","Kazakhstan","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","6.36953"
"SDG Indicators","Kazakhstan","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","5.49584"
"SDG Indicators","Kazakhstan","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","5.66029"
"SDG Indicators","Kazakhstan","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","5.31581"
"SDG Indicators","Kazakhstan","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","6.14688"
"SDG Indicators","Kazakhstan","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","4.51053"
"SDG Indicators","Kazakhstan","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","4.98897"
"SDG Indicators","Kazakhstan","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","4.28833"
"SDG Indicators","Kazakhstan","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","4.50355"
"SDG Indicators","Kazakhstan","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","4.32955"
"SDG Indicators","Kazakhstan","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","4.71055"
"SDG Indicators","Kazakhstan","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","4.55601"
"SDG Indicators","Kazakhstan","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","4.51698"
"SDG Indicators","Kazakhstan","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","4.39586"
"SDG Indicators","Kazakhstan","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","4.46634"
"SDG Indicators","Kazakhstan","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","5.32232"
"SDG Indicators","Kenya","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","24.0011"
"SDG Indicators","Kenya","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","22.2811"
"SDG Indicators","Kenya","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","22.2346"
"SDG Indicators","Kenya","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","21.4803"
"SDG Indicators","Kenya","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","20.8875"
"SDG Indicators","Kenya","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","20.5197"
"SDG Indicators","Kenya","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","20.5866"
"SDG Indicators","Kenya","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","22.1966"
"SDG Indicators","Kenya","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","23.3619"
"SDG Indicators","Kenya","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","24.8291"
"SDG Indicators","Kenya","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","26.3046"
"SDG Indicators","Kenya","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","26.1399"
"SDG Indicators","Kenya","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","26.4433"
"SDG Indicators","Kenya","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","27.4521"
"SDG Indicators","Kenya","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","30.1924"
"SDG Indicators","Kenya","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","31.0723"
"SDG Indicators","Kenya","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","34.8312"
"SDG Indicators","Kenya","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","34.0986"
"SDG Indicators","Kenya","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","34.1497"
"SDG Indicators","Kenya","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","35.1507"
"SDG Indicators","Kiribati","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","22.4555"
"SDG Indicators","Kiribati","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","21.8093"
"SDG Indicators","Kiribati","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","22.4841"
"SDG Indicators","Kiribati","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","22.995"
"SDG Indicators","Kiribati","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","20.2871"
"SDG Indicators","Kiribati","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","22.0428"
"SDG Indicators","Kiribati","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","23.1627"
"SDG Indicators","Kiribati","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","24.6934"
"SDG Indicators","Kiribati","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","26.6123"
"SDG Indicators","Kiribati","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","24.0633"
"SDG Indicators","Kiribati","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","25.0729"
"SDG Indicators","Kiribati","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","24.353"
"SDG Indicators","Kiribati","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","23.0458"
"SDG Indicators","Kiribati","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","23.854"
"SDG Indicators","Kiribati","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","22.1296"
"SDG Indicators","Kiribati","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","26.3123"
"SDG Indicators","Kiribati","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","31.0498"
"SDG Indicators","Kiribati","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","29.1197"
"SDG Indicators","Kiribati","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","28.8243"
"SDG Indicators","Kiribati","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","30.0797"
"SDG Indicators","Kuwait","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","0.448586"
"SDG Indicators","Kuwait","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","0.517677"
"SDG Indicators","Kuwait","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","0.455592"
"SDG Indicators","Kuwait","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","0.399635"
"SDG Indicators","Kuwait","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","0.300936"
"SDG Indicators","Kuwait","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","0.23414"
"SDG Indicators","Kuwait","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","0.214846"
"SDG Indicators","Kuwait","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","0.15901"
"SDG Indicators","Kuwait","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","0.262325"
"SDG Indicators","Kuwait","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","0.45044"
"SDG Indicators","Kuwait","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","0.437521"
"SDG Indicators","Kuwait","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","0.359178"
"SDG Indicators","Kuwait","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","0.354308"
"SDG Indicators","Kuwait","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","0.450256"
"SDG Indicators","Kuwait","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","0.536652"
"SDG Indicators","Kuwait","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","0.518589"
"SDG Indicators","Kuwait","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","0.525091"
"SDG Indicators","Kuwait","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","0.439205"
"SDG Indicators","Kuwait","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","0.451466"
"SDG Indicators","Kuwait","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","0.44467"
"SDG Indicators","Kyrgyzstan","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","34.5336"
"SDG Indicators","Kyrgyzstan","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","34.3968"
"SDG Indicators","Kyrgyzstan","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","33.6144"
"SDG Indicators","Kyrgyzstan","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","29.8977"
"SDG Indicators","Kyrgyzstan","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","28.4768"
"SDG Indicators","Kyrgyzstan","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","28.6737"
"SDG Indicators","Kyrgyzstan","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","26.8742"
"SDG Indicators","Kyrgyzstan","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","23.4801"
"SDG Indicators","Kyrgyzstan","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","18.7565"
"SDG Indicators","Kyrgyzstan","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","17.4482"
"SDG Indicators","Kyrgyzstan","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","16.5653"
"SDG Indicators","Kyrgyzstan","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","16.6542"
"SDG Indicators","Kyrgyzstan","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","14.6378"
"SDG Indicators","Kyrgyzstan","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","14.7186"
"SDG Indicators","Kyrgyzstan","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","14.0607"
"SDG Indicators","Kyrgyzstan","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","12.8344"
"SDG Indicators","Kyrgyzstan","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","12.5146"
"SDG Indicators","Kyrgyzstan","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","11.6753"
"SDG Indicators","Kyrgyzstan","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","12.0898"
"SDG Indicators","Kyrgyzstan","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","13.5068"
"SDG Indicators","Lao People's Democratic Republic","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","31.3622"
"SDG Indicators","Lao People's Democratic Republic","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","30.785"
"SDG Indicators","Lao People's Democratic Republic","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","29.5727"
"SDG Indicators","Lao People's Democratic Republic","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","28.0289"
"SDG Indicators","Lao People's Democratic Republic","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","26.2708"
"SDG Indicators","Lao People's Democratic Republic","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","25.5946"
"SDG Indicators","Lao People's Democratic Republic","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","23.8297"
"SDG Indicators","Lao People's Democratic Republic","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","22.9624"
"SDG Indicators","Lao People's Democratic Republic","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","23.3101"
"SDG Indicators","Lao People's Democratic Republic","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","22.0222"
"SDG Indicators","Lao People's Democratic Republic","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","20.8092"
"SDG Indicators","Lao People's Democratic Republic","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","18.5485"
"SDG Indicators","Lao People's Democratic Republic","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","17.9305"
"SDG Indicators","Lao People's Democratic Republic","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","17.8488"
"SDG Indicators","Lao People's Democratic Republic","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","17.5881"
"SDG Indicators","Lao People's Democratic Republic","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","17.2303"
"SDG Indicators","Lao People's Democratic Republic","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","16.1997"
"SDG Indicators","Lao People's Democratic Republic","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","15.7095"
"SDG Indicators","Lao People's Democratic Republic","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","15.2881"
"SDG Indicators","Lao People's Democratic Republic","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","16.1976"
"SDG Indicators","Latvia","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","4.41887"
"SDG Indicators","Latvia","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","4.5041"
"SDG Indicators","Latvia","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","3.94265"
"SDG Indicators","Latvia","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","4.20651"
"SDG Indicators","Latvia","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","3.71935"
"SDG Indicators","Latvia","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","3.25243"
"SDG Indicators","Latvia","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","3.28469"
"SDG Indicators","Latvia","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","2.94956"
"SDG Indicators","Latvia","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","3.20391"
"SDG Indicators","Latvia","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","4.04438"
"SDG Indicators","Latvia","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","3.29022"
"SDG Indicators","Latvia","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","3.20505"
"SDG Indicators","Latvia","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","3.20049"
"SDG Indicators","Latvia","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","3.54246"
"SDG Indicators","Latvia","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","3.49619"
"SDG Indicators","Latvia","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","3.26087"
"SDG Indicators","Latvia","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","3.55284"
"SDG Indicators","Latvia","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","3.5951"
