Domain,Area,Element,Item,Year,Unit,Value
"Credit to Agriculture","Malaysia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","1999","index","0.202204"
"Credit to Agriculture","Malaysia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2000","index","0.302594"
"Credit to Agriculture","Malaysia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2001","index","0.326359"
"Credit to Agriculture","Malaysia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2002","index","0.27502"
"Credit to Agriculture","Malaysia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2003","index","0.229012"
"Credit to Agriculture","Malaysia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2004","index","0.224611"
"Credit to Agriculture","Malaysia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2005","index","0.239355"
"Credit to Agriculture","Malaysia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2006","index","0.259476"
"Credit to Agriculture","Malaysia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2007","index","0.21389"
"Credit to Agriculture","Malaysia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2008","index","0.219286"
"Credit to Agriculture","Malaysia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2009","index","0.264081"
"Credit to Agriculture","Malaysia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2010","index","0.22433"
"Credit to Agriculture","Malaysia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2011","index","0.191305"
"Credit to Agriculture","Malaysia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2012","index","0.263692"
"Credit to Agriculture","Malaysia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2013","index","0.283381"
"Credit to Agriculture","Malaysia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2014","index","0.260687"
"Credit to Agriculture","Malaysia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2015","index","0.313019"
"Credit to Agriculture","Malaysia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2016","index","0.282516"
"Credit to Agriculture","Malaysia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2017","index","0.266769"
"Credit to Agriculture","Malaysia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2018","index","0.27458"
"Credit to Agriculture","Malaysia","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2019","index","0.280674"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","1997","index","0.882559"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","1998","index","0.865979"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","1999","index","0.998511"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2000","index","0.962383"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2001","index","0.740027"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2002","index","1.003658"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2003","index","1.36267"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2004","index","1.188054"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2005","index","0.873818"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2006","index","1.219895"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2007","index","1.585932"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2008","index","1.017251"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2009","index","1.188076"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2010","index","1.087338"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2011","index","0.926985"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2012","index","0.759486"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2013","index","0.707838"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2014","index","0.514589"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2015","index","0.487944"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2016","index","0.497148"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2017","index","0.449976"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2018","index","0.392665"
"Credit to Agriculture","Maldives","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2019","index","0.340249"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","1991","index","0.250842"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","1992","index","0.348645"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","1993","index","0.285034"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","1994","index","0.083047"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","1995","index","0.254835"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","1996","index","0.57859"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","1997","index","1.49431"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","1998","index","0.978986"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","1999","index","0.60227"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2000","index","1.635029"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2001","index","1.054969"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2002","index","0.740692"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2003","index","0.878498"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2004","index","0.279345"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2005","index","0.42154"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2006","index","0.78506"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2007","index","1.390021"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2008","index","1.241639"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2009","index","0.744221"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2010","index","0.472323"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2011","index","0.343362"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2012","index","0.291077"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2013","index","0.180795"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2014","index","0.14911"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2015","index","0.115061"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2016","index","0.101815"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2017","index","0.098021"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2018","index","0.110538"
"Credit to Agriculture","Mali","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2019","index","0.08636"
"Credit to Agriculture","Mexico","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2003","index","0.651219"
"Credit to Agriculture","Mexico","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2004","index","0.589275"
"Credit to Agriculture","Mexico","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2005","index","0.59177"
"Credit to Agriculture","Mexico","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2006","index","0.502528"
"Credit to Agriculture","Mexico","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2007","index","0.502568"
"Credit to Agriculture","Mexico","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2008","index","0.554765"
"Credit to Agriculture","Mexico","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2009","index","0.466626"
"Credit to Agriculture","Mexico","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2010","index","0.492208"
"Credit to Agriculture","Mexico","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2011","index","0.539236"
"Credit to Agriculture","Mexico","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2012","index","0.571664"
"Credit to Agriculture","Mexico","Agriculture orientation index US$","Credit to Agriculture, Forestry and Fishing","2013","index","0.566621"
